iscanceled,leadtime,arrivaldateyear,arrivaldatemonth,arrivaldateweeknumber,arrivaldatedayofmonth,staysinweekendnights,staysinweeknights,adults,children,babies,meal,country,marketsegment,distributionchannel,isrepeatedguest,previouscancellations,previousbookingsnotcanceled,reservedroomtype,assignedroomtype,bookingchanges,deposittype,agent,company,daysinwaitinglist,customertype,adr,requiredcarparkingspaces,totalofspecialrequests,reservationstatus,reservationstatusdate,totalstay,res_year,res_month,res_day,res_weekday,pricepernight,adr_log
0,2,2016,February,6,3,0,2,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,2,A               ,D               ,0,No Deposit     ,        177,       NULL,0,Group,25.0,0,1,Check-Out,2016-02-05,2,2016,2,5,4,25.0,3.258096538021482
0,0,2016,March,13,22,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,1,A               ,A               ,0,No Deposit     ,       NULL,         62,0,Transient,30.0,0,0,Check-Out,2016-03-23,1,2016,3,23,2,30.0,3.4339872044851463
0,9,2016,June,25,16,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,2,A               ,C               ,1,No Deposit     ,       NULL,         62,0,Transient,65.0,0,0,Check-Out,2016-06-17,1,2016,6,17,4,65.0,4.189654742026425
0,2,2017,January,4,25,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,3,A               ,D               ,1,No Deposit     ,       NULL,         62,0,Transient,35.0,0,0,Check-Out,2017-01-27,2,2017,1,27,4,35.0,3.58351893845611
0,2,2017,February,6,8,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,4,A               ,A               ,0,No Deposit     ,       NULL,         62,0,Transient,35.0,0,0,Check-Out,2017-02-09,1,2017,2,9,3,35.0,3.58351893845611
0,4,2017,May,19,8,1,0,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,5,A               ,D               ,0,No Deposit     ,       NULL,         62,0,Transient,45.0,0,0,Check-Out,2017-05-09,1,2017,5,9,1,22.5,3.828641396489095
0,9,2016,April,18,28,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,         94,0,Transient-Party,39.0,0,0,Check-Out,2016-04-29,1,2016,4,29,4,39.0,3.6888794541139363
0,11,2017,February,8,20,1,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,1,A               ,A               ,0,No Deposit     ,       NULL,         94,0,Transient,35.0,0,0,Check-Out,2017-02-23,3,2017,2,23,3,17.5,3.58351893845611
0,7,2016,November,47,15,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        171,       NULL,0,Transient,30.0,0,0,Check-Out,2016-11-16,1,2016,11,16,2,30.0,3.4339872044851463
0,0,2016,September,39,24,1,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,G               ,G               ,1,No Deposit     ,       NULL,       NULL,0,Transient,167.5,0,0,Check-Out,2016-09-26,2,2016,9,26,0,83.75,5.126935749792416
1,11,2016,July,28,4,1,3,1,0,0,BB       ,PRT,Corporate,Direct,0,1,0,A               ,A               ,0,No Deposit     ,       NULL,         39,0,Transient,65.0,0,0,Canceled,2016-06-23,4,2016,6,23,3,32.5,4.189654742026425
0,11,2016,October,44,24,1,3,1,0,0,BB       ,PRT,Corporate,Direct,0,1,0,A               ,A               ,0,No Deposit     ,       NULL,         39,0,Transient,52.0,0,0,Check-Out,2016-10-28,4,2016,10,28,4,26.0,3.970291913552122
0,20,2016,November,45,2,0,2,1,0,0,BB       ,PRT,Corporate,Direct,0,1,1,A               ,A               ,0,No Deposit     ,       NULL,         39,0,Transient,40.0,0,0,Check-Out,2016-11-04,2,2016,11,4,4,40.0,3.713572066704308
0,0,2015,August,31,1,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,1,G               ,G               ,0,No Deposit     ,       NULL,       NULL,0,Transient,200.0,1,1,Check-Out,2015-08-02,1,2015,8,2,6,200.0,5.303304908059076
0,5,2015,August,35,23,2,0,2,1,0,BB       ,PRT,Direct,Direct,0,0,2,A               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,130.0,1,2,Check-Out,2015-08-25,2,2015,8,25,1,43.333333333333336,4.875197323201151
0,1,2015,October,40,3,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,3,G               ,H               ,0,No Deposit     ,       NULL,       NULL,0,Transient,99.0,1,2,Check-Out,2015-10-04,1,2015,10,4,6,99.0,4.605170185988092
0,0,2016,January,4,23,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,4,A               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,58.0,1,2,Check-Out,2016-01-24,1,2016,1,24,6,58.0,4.07753744390572
0,13,2016,March,14,28,1,1,2,2,0,BB       ,PRT,Direct,Direct,0,0,5,G               ,G               ,0,No Deposit     ,        250,       NULL,0,Transient,87.0,1,0,Check-Out,2016-03-30,2,2016,3,30,2,43.5,4.477336814478207
0,1,2016,August,35,27,2,3,3,0,0,BB       ,PRT,Direct,Direct,0,0,1,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,209.0,0,0,Check-Out,2016-09-01,5,2016,9,1,3,69.66666666666667,5.3471075307174685
0,1,2016,January,3,14,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,E               ,0,No Deposit     ,       NULL,        144,0,Transient-Party,30.0,1,0,Check-Out,2016-01-15,1,2016,1,15,4,30.0,3.4339872044851463
0,91,2015,December,52,23,4,9,1,0,0,BB       ,PRT,Direct,Direct,0,0,1,E               ,E               ,1,No Deposit     ,       NULL,       NULL,0,Transient,46.5,0,1,Check-Out,2016-01-05,13,2016,1,5,1,9.3,3.8607297110405954
0,113,2016,June,26,25,4,6,1,0,0,BB       ,PRT,Direct,Direct,0,0,2,A               ,A               ,3,No Deposit     ,       NULL,       NULL,0,Transient,66.0,0,1,Check-Out,2016-07-05,10,2016,7,5,1,13.2,4.204692619390966
0,122,2016,December,52,23,4,7,1,0,0,BB       ,PRT,Direct,Direct,0,0,3,E               ,E               ,3,No Deposit     ,       NULL,       NULL,0,Transient,48.8,0,3,Check-Out,2017-01-03,11,2017,1,3,1,9.76,3.9080149840306073
0,162,2017,June,23,10,4,6,1,0,0,BB       ,PRT,Direct,Direct,0,0,4,D               ,D               ,2,No Deposit     ,       NULL,       NULL,0,Transient,69.3,0,1,Check-Out,2017-06-20,10,2017,6,20,1,13.86,4.252771798816619
0,4,2015,July,27,1,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,4,A               ,C               ,0,No Deposit     ,       NULL,        204,0,Transient,134.0,0,0,Check-Out,2015-07-02,1,2015,7,2,3,134.0,4.90527477843843
0,7,2015,July,29,14,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,5,A               ,C               ,0,No Deposit     ,       NULL,        204,0,Transient,134.0,0,1,Check-Out,2015-07-15,1,2015,7,15,2,134.0,4.90527477843843
0,2,2015,November,45,4,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,6,A               ,D               ,1,No Deposit     ,       NULL,        204,0,Transient,35.0,0,1,Check-Out,2015-11-06,2,2015,11,6,4,35.0,3.58351893845611
0,8,2015,November,48,25,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,7,A               ,D               ,0,No Deposit     ,       NULL,        204,0,Transient,35.0,0,1,Check-Out,2015-11-26,1,2015,11,26,3,35.0,3.58351893845611
0,1,2015,December,51,15,0,1,2,0,0,BB       ,PRT,Corporate,Corporate,0,0,8,D               ,E               ,0,No Deposit     ,       NULL,        204,0,Transient,35.0,0,1,Check-Out,2015-12-16,1,2015,12,16,2,35.0,3.58351893845611
0,1,2015,December,52,22,0,1,2,0,0,BB       ,PRT,Corporate,Corporate,0,0,9,D               ,D               ,0,No Deposit     ,       NULL,        204,0,Transient,50.0,0,2,Check-Out,2015-12-23,1,2015,12,23,2,50.0,3.9318256327243257
0,1,2016,January,2,6,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,10,A               ,E               ,1,No Deposit     ,       NULL,        204,0,Transient,26.0,0,0,Check-Out,2016-01-08,2,2016,1,8,4,26.0,3.295836866004329
0,0,2016,February,6,3,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,11,A               ,E               ,1,No Deposit     ,       NULL,        204,0,Transient,30.0,0,1,Check-Out,2016-02-05,2,2016,2,5,4,30.0,3.4339872044851463
0,2,2016,February,8,17,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,12,A               ,E               ,0,No Deposit     ,       NULL,        204,0,Transient,30.0,0,0,Check-Out,2016-02-18,1,2016,2,18,3,30.0,3.4339872044851463
0,1,2016,March,11,10,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,13,A               ,E               ,0,No Deposit     ,       NULL,        204,0,Transient,30.0,0,0,Check-Out,2016-03-11,1,2016,3,11,4,30.0,3.4339872044851463
0,1,2016,April,15,5,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,14,A               ,E               ,0,No Deposit     ,       NULL,        204,0,Transient,50.0,0,0,Check-Out,2016-04-07,2,2016,4,7,3,50.0,3.9318256327243257
0,1,2016,April,17,20,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,15,A               ,E               ,0,No Deposit     ,       NULL,        204,0,Transient,50.0,0,0,Check-Out,2016-04-21,1,2016,4,21,3,50.0,3.9318256327243257
0,1,2016,May,20,11,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,16,A               ,E               ,0,No Deposit     ,       NULL,        204,0,Transient,50.0,0,0,Check-Out,2016-05-12,1,2016,5,12,3,50.0,3.9318256327243257
0,1,2016,June,25,15,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,17,A               ,C               ,0,No Deposit     ,       NULL,        204,0,Transient,65.0,0,0,Check-Out,2016-06-16,1,2016,6,16,3,65.0,4.189654742026425
0,7,2016,July,28,6,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,18,A               ,F               ,0,No Deposit     ,       NULL,        204,0,Transient,73.0,0,2,Check-Out,2016-07-07,1,2016,7,7,3,73.0,4.30406509320417
0,1,2016,July,28,7,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,18,A               ,D               ,0,No Deposit     ,       NULL,        204,0,Transient,73.0,0,2,Check-Out,2016-07-08,1,2016,7,8,4,73.0,4.30406509320417
0,11,2016,July,30,19,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,20,A               ,G               ,1,No Deposit     ,       NULL,        204,0,Transient,73.0,0,2,Check-Out,2016-07-21,2,2016,7,21,3,73.0,4.30406509320417
0,9,2016,September,40,28,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,21,A               ,A               ,0,No Deposit     ,       NULL,        204,0,Transient,65.0,0,0,Check-Out,2016-09-29,1,2016,9,29,3,65.0,4.189654742026425
0,2,2016,November,46,9,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,22,A               ,C               ,0,No Deposit     ,       NULL,        204,0,Transient,35.0,0,2,Check-Out,2016-11-10,1,2016,11,10,3,35.0,3.58351893845611
0,2,2016,December,51,14,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,23,A               ,D               ,1,No Deposit     ,       NULL,        204,0,Transient,30.0,0,2,Check-Out,2016-12-16,2,2016,12,16,4,30.0,3.4339872044851463
0,0,2017,January,4,24,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,24,A               ,E               ,1,No Deposit     ,       NULL,        204,0,Transient,35.0,0,2,Check-Out,2017-01-26,2,2017,1,26,3,35.0,3.58351893845611
0,5,2017,February,6,7,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,25,A               ,E               ,0,No Deposit     ,       NULL,        204,0,Transient,35.0,0,0,Check-Out,2017-02-08,1,2017,2,8,2,35.0,3.58351893845611
0,0,2017,February,6,8,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,25,A               ,E               ,0,No Deposit     ,       NULL,        204,0,Transient,35.0,0,0,Check-Out,2017-02-09,1,2017,2,9,3,35.0,3.58351893845611
1,2,2017,March,10,8,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,27,A               ,D               ,0,No Deposit     ,       NULL,        204,0,Transient,35.0,0,2,Canceled,2017-03-08,1,2017,3,8,2,35.0,3.58351893845611
0,1,2017,March,11,15,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,1,27,A               ,D               ,0,No Deposit     ,       NULL,        204,0,Transient,35.0,0,1,Check-Out,2017-03-16,1,2017,3,16,3,35.0,3.58351893845611
0,1,2017,March,13,30,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,1,28,A               ,D               ,0,No Deposit     ,       NULL,        204,0,Transient,35.0,0,2,Check-Out,2017-03-31,1,2017,3,31,4,35.0,3.58351893845611
0,2,2017,April,15,12,0,1,1,0,0,BB       ,PRT,Direct,Direct,0,1,29,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,45.0,0,0,Check-Out,2017-04-13,1,2017,4,13,3,45.0,3.828641396489095
0,2,2017,June,22,1,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,1,30,A               ,A               ,0,No Deposit     ,       NULL,        204,0,Transient,75.0,0,1,Check-Out,2017-06-02,1,2017,6,2,4,75.0,4.330733340286331
0,9,2016,September,39,21,2,8,1,0,0,BB       ,PRT,Direct,Direct,0,0,1,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,95.0,0,3,Check-Out,2016-10-01,10,2016,10,1,5,31.666666666666668,4.564348191467836
0,6,2015,September,39,23,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,1,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,72.0,0,1,Check-Out,2015-09-24,1,2015,9,24,3,72.0,4.290459441148391
0,5,2015,November,48,26,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,2,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,4.0,0,1,Check-Out,2015-11-27,1,2015,11,27,4,4.0,1.6094379124341003
0,3,2016,April,16,14,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,3,D               ,E               ,0,No Deposit     ,        240,       NULL,0,Transient,75.0,0,1,Check-Out,2016-04-15,1,2016,4,15,4,75.0,4.330733340286331
0,3,2016,September,40,29,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,4,A               ,I               ,1,No Deposit     ,        240,       NULL,0,Transient,50.0,0,2,Check-Out,2016-09-30,1,2016,9,30,4,50.0,3.9318256327243257
0,7,2017,January,4,26,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,5,A               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,43.0,1,1,Check-Out,2017-01-27,1,2017,1,27,4,43.0,3.784189633918261
0,0,2017,June,23,7,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,         12,0,Transient,75.0,0,0,Check-Out,2017-06-08,1,2017,6,8,3,75.0,4.330733340286331
0,113,2015,August,31,1,18,42,1,0,0,HB       ,PRT,Direct,Direct,0,0,0,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,110.5,0,3,Check-Out,2015-09-30,60,2015,9,30,2,5.815789473684211,4.7140245909001735
0,126,2016,July,28,5,19,50,1,0,0,HB       ,PRT,Direct,Direct,0,0,1,E               ,E               ,2,No Deposit     ,       NULL,       NULL,0,Transient,110.0,0,3,Check-Out,2016-09-12,69,2016,9,12,0,5.5,4.709530201312334
0,74,2017,July,26,1,9,21,1,0,0,HB       ,PRT,Direct,Direct,0,0,2,E               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,115.0,2,3,Check-Out,2017-07-31,30,2017,7,31,0,11.5,4.7535901911063645
0,0,2016,February,6,2,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,1,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,39.0,0,0,Check-Out,2016-02-04,2,2016,2,4,3,39.0,3.6888794541139363
0,0,2016,April,18,26,0,2,1,0,0,BB       ,PRT,Direct,Corporate,0,0,2,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,47.7,1,0,Check-Out,2016-04-28,2,2016,4,28,3,47.7,3.885679030088544
0,5,2016,May,23,30,1,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,3,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient-Party,54.0,0,0,Check-Out,2016-06-01,2,2016,6,1,2,27.0,4.007333185232471
0,0,2016,October,43,18,0,2,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,4,A               ,F               ,0,No Deposit     ,       NULL,       NULL,0,Transient,50.0,1,0,Check-Out,2016-10-20,2,2016,10,20,3,50.0,3.9318256327243257
0,0,2017,February,7,13,1,2,1,0,0,BB       ,PRT,Direct,Corporate,0,0,5,A               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,43.0,0,1,Check-Out,2017-02-16,3,2017,2,16,3,21.5,3.784189633918261
0,0,2016,February,6,2,0,2,1,0,0,BB       ,PRT,Direct,Direct,0,0,1,A               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,39.0,0,0,Check-Out,2016-02-04,2,2016,2,4,3,39.0,3.6888794541139363
0,0,2017,February,7,13,1,2,1,0,0,BB       ,PRT,Direct,Direct,0,0,2,A               ,E               ,0,No Deposit     ,       NULL,       NULL,0,Transient,43.0,0,1,Check-Out,2017-02-16,3,2017,2,16,3,21.5,3.784189633918261
0,0,2015,July,27,4,0,1,2,0,0,BB       ,PRT,Direct,Direct,0,0,0,D               ,D               ,0,No Deposit     ,       NULL,       NULL,0,Transient,131.4,0,0,Check-Out,2015-07-05,1,2015,7,5,6,131.4,4.885827643502908
0,7,2016,October,45,31,1,2,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,1,E               ,I               ,1,No Deposit     ,        241,       NULL,0,Transient,78.42,1,1,Check-Out,2016-11-03,3,2016,11,3,3,39.21,4.374750225703106
0,64,2016,November,45,3,2,5,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,1,D               ,D               ,1,No Deposit     ,        240,       NULL,0,Transient,79.8,1,3,Check-Out,2016-11-10,7,2016,11,10,3,26.599999999999998,4.39197696552705
0,0,2016,January,5,27,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,E               ,0,No Deposit     ,       NULL,        178,0,Transient,25.0,0,0,Check-Out,2016-01-28,1,2016,1,28,3,25.0,3.258096538021482
0,0,2017,January,2,9,1,2,1,0,0,BB       ,PRT,Complementary,Direct,0,0,1,A               ,D               ,0,No Deposit     ,       NULL,        178,0,Group,0.0,0,0,Check-Out,2017-01-12,3,2017,1,12,3,0.0,0.0
0,0,2017,March,9,1,0,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,2,A               ,A               ,1,No Deposit     ,       NULL,        178,0,Transient,0.0,0,0,Check-Out,2017-03-02,1,2017,3,2,3,0.0,0.0
0,5,2015,November,48,25,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,1,A               ,A               ,0,No Deposit     ,       NULL,         94,0,Transient,25.0,1,0,Check-Out,2015-11-26,1,2015,11,26,3,25.0,3.258096538021482
0,7,2016,January,4,18,1,3,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,2,A               ,A               ,0,No Deposit     ,       NULL,         94,0,Transient,27.0,0,0,Check-Out,2016-01-22,4,2016,1,22,4,13.5,3.332204510175204
0,0,2016,May,23,29,2,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,76.0,1,0,Check-Out,2016-06-01,3,2016,6,1,2,25.333333333333332,4.343805421853684
0,0,2016,October,44,24,1,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,1,A               ,A               ,0,No Deposit     ,       NULL,       NULL,0,Transient,61.0,1,1,Check-Out,2016-10-26,2,2016,10,26,2,30.5,4.127134385045092
0,0,2017,January,1,4,0,3,1,0,0,BB       ,PRT,Direct,Direct,0,0,2,A               ,D               ,1,No Deposit     ,       NULL,       NULL,0,Transient,45.0,1,1,Check-Out,2017-01-07,3,2017,1,7,5,45.0,3.828641396489095
0,1,2017,January,5,31,0,1,2,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,D               ,0,No Deposit     ,        240,       NULL,0,Transient,48.0,0,0,Check-Out,2017-02-01,1,2017,2,1,2,48.0,3.8918202981106265
0,0,2016,December,51,14,0,1,2,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,D               ,0,No Deposit     ,         16,       NULL,0,Transient,39.0,0,0,Check-Out,2016-12-15,1,2016,12,15,3,39.0,3.6888794541139363
0,0,2017,January,2,9,1,0,2,0,0,BB       ,PRT,Corporate,Corporate,0,0,1,A               ,A               ,1,No Deposit     ,         16,       NULL,0,Transient,40.0,0,0,Check-Out,2017-01-10,1,2017,1,10,1,20.0,3.713572066704308
0,0,2017,July,28,11,0,1,2,0,0,BB       ,PRT,Corporate,Corporate,0,0,2,A               ,D               ,1,No Deposit     ,       NULL,         16,0,Transient,228.0,0,0,Check-Out,2017-07-12,1,2017,7,12,2,228.0,5.43372200355424
0,151,2017,April,14,4,0,5,2,0,0,BB       ,GBR,Groups,TA/TO,0,0,0,A               ,F               ,3,No Deposit     ,       NULL,        223,0,Transient-Party,48.0,0,2,Check-Out,2017-04-09,5,2017,4,9,6,48.0,3.8918202981106265
0,87,2017,April,15,13,1,3,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,E               ,F               ,0,No Deposit     ,        240,       NULL,0,Transient,145.75,1,2,Check-Out,2017-04-17,4,2017,4,17,0,72.875,4.988730458708206
0,20,2016,March,12,16,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,D               ,2,No Deposit     ,        146,       NULL,0,Transient,31.0,1,0,Check-Out,2016-03-18,2,2016,3,18,4,31.0,3.4657359027997265
0,1,2016,October,43,18,0,1,1,0,0,BB       ,PRT,Corporate,Corporate,0,0,0,A               ,D               ,0,No Deposit     ,       NULL,         92,0,Transient,42.0,0,0,Check-Out,2016-10-19,1,2016,10,19,2,42.0,3.7612001156935624
0,0,2017,February,6,8,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        468,       NULL,0,Transient,34.4,0,1,Check-Out,2017-02-09,1,2017,2,9,3,34.4,3.5667118201397288
0,20,2016,June,25,12,2,0,2,0,0,HB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit     ,        240,       NULL,0,Transient,161.0,0,0,Check-Out,2016-06-14,2,2016,6,14,1,53.666666666666664,5.087596335232384
